disasterNumber,incidentType,applicantId,state,applicantName,addressLine1,addressLine2,city,zipCode,hash,lastRefresh
1771,Severe Storm(s),101-UDYUV-00,Illinois,RUSSELL TOWNSHIP ROAD DISTRICT,"RR #1, BOX 138 ",,FLAT ROCK,62427,f0ad475517169ae3926e17e2e6e11698,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),119-U69EB-00,Illinois,TRI-CITY REGIONAL PORT DISTRICT,1635 WEST FIRST STREET,,GRANITE CITY,62040,c56cd285f503a5b4c1f55c2cf7fc084a,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),131-U3W84-00,Illinois,PREEMPTION ROAD DISTRICT,1527 250TH STREET,,ALEDO,61231,838880e2edb20b3eeef0088f167e50f6,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),131-UQGRR-00,Illinois,ELIZA ROAD DISTRICT,1557 65TH STREET,,NEW BOSTON,61272,08c345796897694145fba8a7fb5fc54b,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),133-UBX0S-00,Illinois,COLUMBIA DRAINAGE & LEVEE DISTRICT,100 S. MAIN,,WATERLOO,62298,06b05d9121bc81481d850f0c750e9f67,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-0C5A0-00,Illinois,PITTSFIELD  ROAD DISTRICT,1407 W WASHINGTON,,PITTSFIELD,62363,662d1578a52e9d8d2a7e88cdd72fff5f,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-U02C5-00,Illinois,PERRY ROAD DISTRICT,,,PERRY ,62362,d2968ea363f5265640cdc8aa518fe666,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-U0T1L-00,Illinois,HARDIN ROAD DISTRICT,"ROUTE 1, BOX 223",,NEBO,62355,0d1fc1e1f2b818a499194f50c37f9e24,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),157-11F94-00,Illinois,RANDOLPH COUNTY ROAD DISTRICT NO. 3,10239 STATE ROUTE 3,,Red Bud,62278,c9cd007c953aa0f20765078f51011252,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-15235-00,Illinois,COAL VALLEY,,,COAL VALLEY,61240,e4646ce98ff45aa22448301ec824b736,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-U0CDW-00,Illinois,ROCK ISLAND COUNTY HIGHWAY DEPT.,851 - W.  10TH AVE,,MILAN,61264,39e3f23bd1bd4229197944ff5f0a339e,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-UUPK6-00,Illinois,DRURY TOWNSHIP ROAD DISTRICT,26003 124TH AVE W.,,ILLINOIS CITY,61259,883cb00b37068963dea0e3792402a41e,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),163-73456-00,Illinois,SUGAR LOAF (TOWNSHIP OF),240 SOUTH 5TH ST.,,DUPO,62239,8fc7d9d1f2c5d2d85a8f828826089810,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),201-65611-00,Illinois,"ROSCOE, VILLAGE OF",10631 MAIN STREET,,ROSCOE,61073,9b7e3010230a577ead29790aba5aa6ce,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-03B8A-00,Illinois,MILL CREEK WATER DISTRICT,6415 HICKORY GROVE NORTH,,Quincy,62305,894701af4549791abf2e62837929e02a,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-U003B-00,Illinois,CONCORD TOWNSHIP ROAD DISTRICT,2650 NORTH 1650TH AVENUE,,CLAYTON,62324,510be5229dac2877f2fd5881b26e8796,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-U0093-00,Illinois,MENDON TOWNSHIP ROAD DISTRICT,109 E. MULBERRY - TOWNSHIP GARAGE,,MENDON,62351,69d345e414e35bff1617989d40daa2a4,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),013-32395-00,Illinois,"HAMBURG, VILLAGE OF",WASHINGTON & PLEASANT ST.,,HAMBURG,62045,b1e1f1c2dd5102190dfc90eb5e45de65,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),023-U2YUM-00,Illinois,YORK TOWNSHIP ROAD DISTRICT,6502 N. 1900TH ST.,,WEST UNION,62477,9e27f855fba87b8a8c7854ac6a89e968,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),023-UVL9E-00,Illinois,MARTINSVILLE FIRE PROTECTION DISTRICT,8 NORTH STREET,,MARTINSVILLE,62442,7a3f915f6cbee26b5466781b208366db,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),029-47553-00,Illinois,MATTOON,208 N. 19TH ST.,,MATTOON,61938,f6ababf7e75967878920d52c086ff036,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),029-UPLIY-00,Illinois,EAST OAKLAND TOWNSHIP ROAD DISTRICT,515 WEST MAIN ST,,OAKLAND,61943,c6794cbc47340fda5a86a01dc484a02e,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),033-UF94G-00,Illinois,CRAWFORD COUNTY HIGHWAY DEPARTMENT,10312 N. 900TH ST,,ROBINSON,62454,4f451593849e983a974061d1b4c6004b,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),035-31524-00,Illinois,"GREENUP, VILLAGE OF",,,CUMBERLAND,62428,d9ba9ea0bdfb9df985ffc7d2f1d02dc4,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),041-0C53E-00,Illinois,TUSCOLA TOWNSHIP HIGHWAY DEPT.,100 S PRAIRIE ST,,Tuscola,61953,2df218653f046f62688d05375d4486b5,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),045-033E3-00,Illinois,PARIS UNION SCHOOL DISTRICT 95,,,Paris,61944,82906185a877ba88f329097b007fd621,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),045-UH2OV-00,Illinois,BROUILLETTS TOWNSHIP ROAD DISTRICT,18188 NORTH 21 80TH STREET,,CHRISMAN,61924,a19e7942fd104186c98b6ec86fe18bad,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),061-UXQDT-00,Illinois,BLUFFDALE DRAINAGE & LEVEE DISTRICT,"RR 1, BOX 134",1 NORTH OF ELDRED ON HILLVIEW BLACKTOP,ELDRED,62027,4dd671fc72d443e1b70f6f9e334eee17,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),067-UFQTB-00,Illinois,"KEOKUK, CITY OF (IOWA)",415 BLONDEAU ST,,KEOKUK,52632,e46ed9cea13f28904b2385a33a282408,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),079-U9LNE-00,Illinois,WADE TOWNSHIP ROAD DISTRICT,1008 E. JOURDAN,,NEWTON,62448,d84d14d015a65a6bea61d6da480ba5c3,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),097-27442-00,Illinois,"FOX LAKE, VILLAGE OF",66 THILLEN DR.,,FOX LAKE,60020,bac20f3b12642558b21f22f0f5c07c4d,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),079-UU8S9-00,Illinois,CAPTAIN POND DRAINAGE & LEVEE DISTRICT, P.O. BOX 171,,STE. MARIE,62449,c410ec704703b92398620533e8091607,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),083-UAWBC-00,Illinois,JERSEY COUNTY HEALTH DEPARTMENT,1307 STATE HIGHWAY 109,,JERSEYVILLE,62052,26584a58bfca95f6efae12986306dea3,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),071-U058A-00,Illinois,LOMAX TOWNSHIP ROAD DISTRICT,,,LOMAX,61454,47e2fca6ade4aac199c75aa226833360,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),097-U002B-00,Illinois,ANTIOCH TOWNSHIP HIGHWAY DEPT.,933 BARTLETT AVE,,ANTIOCH,60002,1c2a06cadf02a9b1b8e917d6016f0d2c,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),101-73703-00,Illinois,SUMNER,129 EAST SOUTH,,SUMNER,62466,08328962655fe7a9ea6e1eb82b11ed3b,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),101-UQRKA-00,Illinois,ALLISON TOWNSHIP ROAD DISTRICT,RR 2,P O BOX 348,LAWRENCEVILLE,62439,aa51b5fa7c71539499114eb162d01715,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),119-UVQZW-00,Illinois,METRO EAST SANITARY DISTRICT,1800 EDISON AVENUE,,GRANITE CITY,62040,1f81399e8d656071253741cb6af504a6,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),131-U6YP9-00,Illinois,SUEZ TOWNSHIP ROAD DISTRICT,261 230TH STREET,,ALEXIS,61412,f1aa821741bfc5e402542e45a437a405,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),131-UTV81-00,Illinois,ABINGTON ROAD DISTRICT,102 3RD STREET,,SEATON ,61476,f66d1a71fe6129d2464e368c268c608f,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),133-UKU5N-00,Illinois,MONROE COUNTY ROAD DISTRICT # 3,5120 KERN ROAD,,WATERLOO,62298,0600aa9b35a6a3212eef93b4bcffec0e,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-52311-00,Illinois,NEW CANTON,160 N. MAIN ST.,,NEW CANTON,62356,7ebcfe57cd9248cbd3414697c1c110c1,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-U0491-00,Illinois,PLEASANT VALE ROAD DISTRICT,"BOX 47, MECHANIC STREET",,NEW CANTON,62356,fb71f429378e29c7003c8008a89a5729,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-U5JEZ-00,Illinois,KINDERHOOK ROAD DISTRICT,315 WEST QUINCY,,KINDERHOOK ,62345,373e068cc6860bdfa8747853a158e27c,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),157-99157-00,Illinois,RANDOLPH (COUNTY),#1 TAYLOR ST.,,CHESTER,62233,6e96af3e8be08c7c8d6e216db968c8a1,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-32564-00,Illinois,"HAMPTON, VILLAGE OF",520 FIRST AVENUE,,HAMPTON,61256,6bf6dd2a3a6ab79fbd5a18d2094b4aa9,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-U9PTL-00,Illinois,BLACK HAWK AREA SPECIAL EDUCATION DISTRICT,103 3RD STREET,,CARBON CLIFF,61239,b7303c323285cf967358dcec622fbcce,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-UWQ98-00,Illinois,HAMPTON ROAD DISTRICT,5030 8TH AVE.T,,EAST MOLINE,61244,ce4703d7e9a39a61c7b374d7baaac88a,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),171-UIO0S-00,Illinois,SCOTT COUNTY LEVEE & DRAINAGE DISTRICT,HOOTS LANE,,BLUFFS,62621,fc42ae8750624f27c4214982216fc285,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),201-UBY28-00,Illinois,ROCK RIVER WATER RECLAMATION DISTRICT,3333 KISHWAUKEE STREET,,ROCKFORD,61126,dfc1e474597ec4a71bc9d6bb368e31a2,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-62367-00,Illinois,QUINCY,730 MAINE STREET,,QUINCY,62301,b66cb327522fb0d2cf08565f25c094b5,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-U4NLH-00,Illinois,ADAMS TELEPHONE COOPERATIVE,405 EMMINGA ROAD,,GOLDEN,62339,e405488ea52ab1a5e544233bceb4293d,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),013-38856-00,Illinois,"KAMPSVILLE, VILLAGE OF",210 OAK STREET,,KAMPSVILLE,62053,6471b6d25e201634a669a115ff3b5f29,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-U003F-00,Illinois,URSA TOWNSHIP ROAD DISTRICT,307 SMITH ST.,,URSA,62376,bb6386b28d6f9b8e14c2d3f6b3e9152b,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),023-U7TU4-00,Illinois,ORANGE TOWNSHIP ROAD DISTRICT,,,ANAPOLIS,62413,890cae0eb7460e73785fbd5ec684d4eb,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),023-UXM6Y-00,Illinois,DARWIN TOWNSHIP ROAD DISTRICT,18575 E. DIVIDER ROAD,,WEST UNION,62477,e3fa15b5e903d469a6e7363ff4691d55,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),029-54781-00,Illinois,OAKLAND,15 E. MAIN,,OAKLAND,61943,fe933fe386d30f6d3dcb87a2e047096c,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),029-UXK2W-00,Illinois,SEVEN HICKORY TOWNSHIP ROAD & BRIDGE,14377 ONYX ST.,,CHARLESTON,61920,fef04f8118b00382b6823e28c33726a6,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),033-UHNM7-00,Illinois,SOUTHWEST TOWNSHIP ROAD DISTRICT,4220 E. LAWRENCE AVENUE,,SUMNER,62466,0b7dd035ee232632f37719a27650bc36,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),035-U440J-00,Illinois,UNION TOWNSHIP ROAD DISTRICT,2091 CR 1100N,,CASEY,62420,5e2fa67a321191b92410bbd94156d8c0,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),041-28755-00,Illinois,GARRETT (TOWNSHIP OF),301 SOUTH FIRST ST,,ATWOOD,61913,d10687f48205f161ce2b473ca9106494,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),045-09213-00,Illinois,BUCK (TOWNSHIP OF),601 OAK,,REDMON,61949,74363b4facaea7458ea0adebc39f0515,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),045-UNBSQ-00,Illinois,ELBRIDGE TOWNSHIP ROAD & BRIDGE DISTRICT,18134 E. TERRE HAUTE ROAD,,PARIS,61944,a4d3e2f2763c7ea0d6b6d72b62340302,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),067-32434-00,Illinois,HAMILTON,1010 BROADWAY ,,HAMILTON,62341,c16351593126bf920f6e0b7275a20584,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),067-UUBDL-00,Illinois,HUNT DRAINAGE DISTRICT,46 CO RD 150,,WARSAW,62379,2acc5c7cbc60ccf5175e8c8d353e854b,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),071-U9VAW-00,Illinois,CARMAN TOWNSHIP ROAD DISTRICT,,,CARMAN,61425,7e6f604e67a1198784ac7bfea9b6a3c7,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),079-UARXV-00,Illinois,WADE COMMUNITY FIRE PROTECTION DISTRICT,104 NORTH FIRST AVENUE,,NEWTON,62448,c20eaf66d735f25a3f879e39701a3bda,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),079-UZNYC-00,Illinois,SAINTE MARIE ROAD DISTRICT,105 RANGE STREET,,SAINTE MARIE,62459,07b1142702d5ed0df38cd742db7a6916,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),083-UMSNG-00,Illinois,JERSEY COUNTY HIGHWAY DEPARTMENT,722 STATE HIGHWAY 16,,JERSEYVILLE,62052,c8fed4e5608340d479890665ef686901,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),097-40910-00,Illinois,"LAKE BLUFF, VILLAGE OF",40 E. CENTER AVE,,LAKE BLUFF,60044,c9bda13dfc413292ed4e8b7807d37a57,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),097-U0057-00,Illinois,ROUND LAKE AREA PARK DISTRICT,814 HART RD,,ROUND LAKE,60073,dd4890ab7d46de59869cfdcc7243d918,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),101-U0ZQ1-00,Illinois,PETTY TOWNSHIP ROAD DISTRICT,RT 2 ,,SUMNER,62466,7ec44342d3698efd7c0fd45d5e1ab5c3,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),119-01114-00,Illinois,ALTON,101 EAST THIRD ST,,ALTON,62002,c3c98bb2d70d2987b67a3f0becd6c0a3,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),131-39298-00,Illinois,KEITHSBURG,302 S. 14TH STREET,,KEITHSBURG,61442,049ac62d3a8cbdd53eaaf5dbef9d4f97,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),131-U8XMA-00,Illinois,MERCER ROAD DISTRICT,702 WEST MAIN ,,ALEDO,61231,ed3f23fcc6774b5b8ac9238ecae4d06e,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),133-99133-00,Illinois,MONROE (COUNTY),100 S. MAIN STREET,,WATERLOO,62298,000006b486a5adb0d806b6311b1898b1,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),133-UM275-00,Illinois,MONROE COUNTY ROAD DISTRICT #5,"100 S. MAIN STREET, ROOM 16",,WATERLOO,62298,7f1311d2347d5ab23ac08f20de653e9d,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-U02AD-00,Illinois,NEWBURG ROAD DISTRICT,23220 445TH ST,,PITTSFIELD,62363,9d2e7cdd5cc9c77e3c570c34ad3de8a8,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-U0495-00,Illinois,DETROIT ROAD DISTRICT,201 N. MILTON STREET,,PITTSFIELD,62363,be9aa0724ead5a30ffee0b27aea23c35,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-UUD2X-00,Illinois,HADLEY ROAD DISTRICT,31571 290TH AVENUE,,BARRY,62312,b501f284561505ce87870c2b510582ad,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),157-UE6AM-00,Illinois,KASKASKIA ISLAND DRAINAGE & LEVEE DISTRICT,5836 N KINGS HWY,,ST. MARY,63673,b4f1bb6858df2125b8108eb9a2c14aac,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-49867-00,Illinois,MOLINE,619 16TH ST,,MOLINE,61265,b75cbdf59643fe6fbac40328c265960d,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-UITEG-00,Illinois,BUFFALO PRAIRIE TOWNSHIP ROAD DISTRICT,15519 - 198 ST. W,,TAYLOR RIDGE,61284,fe9bc578d1d8e7bbde73beddeae7f353,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-UYS0M-00,Illinois,COAL VALLEY TOWNSHIP ROAD & BRIDGE,900 - 1ST STREET,,COAL VALLEY,61240,bba581eac6a5cfca69182ffb70c55c2c,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),171-UUWBM-00,Illinois,SCOTT COUNTY ROAD DISTRICT #3,395 BIG SWAN ROAD,,WINCHESTER,62694,3e2e51af14b6e4c2e0e00a24f8b2d64c,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),201-ULNLV-00,Illinois,ROCK ENERGY COOPERATIVE,238 CHARLES AVENUE,,SOUTH BELOIT,61080,95f9bc5cc95e0a8925db3ff44b6bdcb2,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-03B6E-00,Illinois,INDIAN GRAVE DRAINAGE DISTRICT,P.O. BOX 176,,URSA,62376,56f8b8bb7160f3141f0ae0120efee125,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-U003A-00,Illinois,COLUMBUS TOWNSHIP ROAD DISTRICT,1427 E 2150TH,,CAMP POINT,62320,f5e621eaeec3438d26d0540954562e81,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-U0090-00,Illinois,MCKEE TOWNSHIP ROAD DISTRICT,679 EAST 3000 STREET,,LIBERTY,62347,1539884ebc209e45213202c8623f0313,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-UTFUY-00,Illinois,CAMP POINT TOWNSHIP ROAD DISTRICT,2151 E 2300TH STREET,,CAMP POINT ,62320,a9c61a4794422ec8352448b61aa46510,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),023-U0YO7-00,Illinois,CLARK COUNTY PARK DISTRICT,20482 N. PARK ENTRANCE ROAD,,MARSHALL,62441,9b4060e7445605214b07934326db54cf,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),023-UV5BD-00,Illinois,WESTFIELD TOWNSHIP ROAD DISTRICT,22211 N. 20TH,,WESTFIELD,62474,9ce82d3555eaf55ee4cb3c508184efde,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),029-12580-00,Illinois,CHARLESTON (TOWNSHIP OF),W. HAYES,,CHARLESTON,61920,ab6dcf17ea797d1a8af1b95d0c08cf70,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),029-UOJXL-00,Illinois,UNION #2 DRAINAGE DIST OF HUMBOLDT & SEVEN HICKORY TWPS,11705 E. CR 1700N,,AREOLA,61910,0afd7760c29b516c73fde99c47f3bb28,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),033-UC6ZJ-00,Illinois,MONTGOMERY TOWNSHIP ROAD & BRIDGE DISTRICT,20272 E300 AVENUE,,FLAT ROCK,62427,0e9540d89a9b7cf8b9076b46636aef33,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),035-0CD3B-00,Illinois,COTTONWOOD TOWNSHIP ROAD DISTRICT,1204 CR 1200N,,TOLEDO,62468,5da18413b0c1240d661126b83e1b8399,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),041-07458-00,Illinois,BOURBON (TOWNSHIP OF),419 EAST LINCOLN,,ARTHUR,61911,2c9a9907ee65d5e2b07e402323d9a817,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),041-UA1ME-00,Illinois,ARCOLA TOWNSHIP ROAD DISTRICT,108 E MAIN,,ARCOLA,61910,b4ca3d069dd91b99c95b9a006aafbe81,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),045-UEV8X-00,Illinois,EDGAR TOWNSHIP ROAD DISTRICT,16132 E 1950TH ROAD,,CHRISMAN,61924,a3b657c64b427eec4508d0c1a9980134,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),061-UW16J-00,Illinois,HARTWELL DRAINAGE & LEVEE DISTRICT,ELEVATOR ROAD,,HILLVIEW,62090,ebcd6e12bc50c52b22760715665de061,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),067-UCO1N-00,Illinois,HAMILTON PARK DISTRICT,1360 LAUREL STREET,,HAMILTON,62341,63df179e5209d95b9e20bec7554c5abf,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),071-U0153-00,Illinois,HENDERSON COUNTY HIGHWAY DEPT.,"150 NORTH MARY, PO BOX 119",,STRONGHURST,61480,79fa5660814e6e1c3adfa8f8dc652fdb,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),079-U459L-00,Illinois,SOUTH MUDDY ROAD DISTRICT,2728 E. 300TH AVENUE,,INGRAHAM,62434,69bd076a931714a354d0415daf2d3b35,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),079-UTURK-00,Illinois,NORTH MUDDY ROAD DISTRICT,13279 N. ELM STREET,,WHEELER ,62479,8e4d7c6f4ee637656c3e6ecb72a6e4bd,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),083-U9BEQ-00,Illinois,MISSISSIPPI TOWNSHIP ROAD DISTRICT,24391 JOE KNIGHT ROAD,,DOW,62022,eb8b377f35d9f3884999207ed2cbd0b3,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),097-0EDC1-00,Illinois,GRANT TOWNSHIP HIGHWAY DEPT.,26535 MOLIDOR RD,,INGLESIDE,60041,b7984a1e2ca9a383888326907d88bf49,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),097-99097-00,Illinois,LAKE (COUNTY),18 N. COUNTY STREET,,WAUKEGAN,60085,9f26891de4cdfda67f67603eedad716f,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),101-42405-00,Illinois,LAWRENCEVILLE,700 EAST STATE STREET,,LAWRENCEVILLE,62439,7ce6b589e10270701cb294f34672d81f,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),101-UG7U4-00,Illinois,AMBRAW LEVEE DISTRICT,RR 3 BOX 287,,LAWRENCEVILLE,62439,e34106adc01e6bcf2202d7362512c357,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),119-UKXP3-00,Illinois,"CHOUTEAU, NAMEOKI, & VENICE DRAINAGE & LEVEE DISTRICT",CHOUTEAU PLACE ROAD,,GRANITE CITY,62040,499b5636e3b05166655374c5b8e2d1bd,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),131-U67WG-00,Illinois,MILLERSBURG ROAD DISTRICT,1156 75TH AVE.,,ALEDO,61231,42c9f1346d804596bd1fd804f52ba863,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),131-US8GO-00,Illinois,BAY ISLAND DRAINAGE & LEVEE DISTRICT #1,771 PUMPING STATION LANE,,NEW BOSTON,61272,3578db61468386eb85a22c332f703ce1,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),133-UJP8O-00,Illinois,MONROE COUNTY ROAD DISTRICT #1,5602 STATE ROUTE 159,,RED BUD,62298,93ff41ebc2142140de86a6815680f870,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-36516-00,Illinois,HULL (RR NAME HULLS),100 HULL STREET,,HULL,62349,5dd91814dfda687a44def3bf9ab980aa,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-U02D5-00,Illinois,PIKE COUNTY HIGHWAY DEPT.,1101 LAKEVIEW HEIGHTS,,PITTSFIELD,62363,ded26d6c9f14251a7b3eccba6598e642,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),149-U55DF-00,Illinois,BARRY ROAD DISTRICT,"RR 2, BOX 172",,BARRY,62312,05503be77ced42b5d778a575d901bdb2,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),157-24608-00,Illinois,"EVANSVILLE, VILLAGE OF",403 SPRING STREET,,EVANSVILLE,62242,47a9a7763a96f2f901351a31987e5377,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-22073-00,Illinois,EAST MOLINE,1523 MORTON DRIVE,,EAST MOLINE,61244,19a2f0b48e5cb44b96ac62695adf4e73,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-U4RH2-00,Illinois,BLACKHAWK TOWNSHIP ROAD DISTRICT,230 WEST 4TH STREET,,MILAN,61264,7bdbc0eba185f6c87e75464ab3e697a0,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),161-UWAMW-00,Illinois,DRURY DRAINAGE DISTRICT,15901 322 STREET  WEST,,ILLINOIS CITY,61259,cbdf317e2f6f8ae5053879e03252a9f1,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),171-UAWAR-00,Illinois,MAUVAISTERRE DRAINAGE & LEVEE DISTRICT,P.O. BOX 200,,BLUFFS,62621,a2418d4947a090ed022ca60b8febead0,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),201-99201-00,Illinois,WINNEBAGO (COUNTY),404 ELM ST. - 5TH FLOOR,,ROCKFORD ,61101,4c92e14e07855737b4afee68f39bd804,2014-11-23T01:13:55 +00:00
1771,Severe Storm(s),001-0CC21-00,Illinois,ADAMS ELECTRIC COOPERATIVE,700 EAST WOOD,,Camp Point,62320,a51be8292af92a2c01899b4f9cce39cb,2014-11-23T01:13:56 +00:00
1771,Severe Storm(s),001-U003C-00,Illinois,RIVERSIDE TOWNSHIP ROAD DISTRICT,6136 NORTH  BOTTOM ROAD,,QUINCY,62305,e7be390436b1b3470b4f235809f6a68a,2014-11-23T01:13:56 +00:00
1771,Severe Storm(s),001-U4ANU-00,Illinois,MELROSE TOWNSHIP ROAD DISTRICT,4301 DEER RIDGE ROAD,,QUINCY,62305,1354bd60aa4c8d48398971afa58b25dc,2014-11-23T01:13:56 +00:00
1771,Severe Storm(s),013-32850-00,Illinois,"HARDIN, VILLAGE OF",101 MAIN,,HARDIN,62047,6bbc65798a95a4f23c9c2869714c9bd4,2014-11-23T01:13:56 +00:00
